Age,Workclass,Education,Marital-status,Occupation,Gender,Capital-gain,Capital-loss,Hours-per-Week,Country,Income
22,Government, Some-college,Never-married, Protective-serv, Female,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Bachelors,Never-married, Sales, Male,0,0,42, United-States, <=50K
67, ?, 11th,Married, ?, Male,0,0,8, United-States, <=50K
30, ?, Assoc-voc,Divorced, ?, Female,0,0,40, United-States, <=50K
56, Private, Assoc-acdm,Married, Other-service, Male,0,0,25, Iran, <=50K
31, Private, Bachelors,Never-married, Prof-specialty, Male,0,0,25, United-States, <=50K
33, Private, Bachelors,Married, Exec-managerial, Male,0,0,40, United-States, >50K
26, Private, HS-grad,Married, Other-service, Male,0,0,40, United-States, <=50K
33, Private, Bachelors,Married, Exec-managerial, Male,0,0,40, United-States, >50K
46,Government, 11th,Married, Transport-moving, Male,0,0,30, United-States, <=50K
59, ?, Bachelors,Married, ?, Male,0,0,40, United-States, >50K
38,Government, HS-grad,Married, Adm-clerical, Male,0,0,40, United-States, >50K
65, Private, 11th,Divorced, Other-service, Male,0,0,40, United-States, <=50K
40, Private, Assoc-voc,Married, Tech-support, Male,0,0,40, United-States, >50K
42, Private, HS-grad,Married, Adm-clerical, Female,0,0,35, United-States, <=50K
26, Self-emp-not-inc, 9th,Married, Craft-repair, Male,0,0,40, Portugal, <=50K
36, Private, 10th,Married, Other-service, Female,0,0,24, United-States, <=50K
62, Private, Masters,Married, Prof-specialty, Male,0,0,40, United-States, >50K
43, Private, Bachelors,Married, Transport-moving, Male,0,0,45, United-States, <=50K
43, Private, Bachelors,Divorced, Exec-managerial, Male,0,1564,45, United-States, >50K
22, Private, HS-grad,Married, Sales, Male,0,0,55, United-States, <=50K
28, Private, HS-grad,Married, Craft-repair, Male,0,0,40, United-States, <=50K
56, Self-emp-not-inc, Some-college,Married, Sales, Male,0,0,45, United-States, <=50K
22, Private, Assoc-acdm,Never-married, Sales, Female,0,0,15, United-States, <=50K
57, Private, Bachelors,Divorced, Exec-managerial, Female,0,0,45, United-States, >50K
39, Private, HS-grad,Divorced, Sales, Female,0,0,40, United-States, <=50K
26,Government, Some-college,Never-married, Adm-clerical, Female,0,0,15, United-States, <=50K
17, Private, 11th,Never-married, Other-service, Male,0,0,10, United-States, <=50K
40,Government, Assoc-voc,Married, Machine-op-inspct, Male,0,0,38, United-States, >50K
45, Private, HS-grad,Married, Machine-op-inspct, Male,0,0,40, United-States, <=50K
44, Private, HS-grad,Never-married, Craft-repair, Male,0,0,40, United-States, <=50K
20,Government, Some-college,Never-married, Adm-clerical, Female,0,0,10, United-States, <=50K
33, Private, HS-grad,Married, Craft-repair, Female,0,0,40, United-States, <=50K
23, Private, Some-college,Never-married, Sales, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Masters,Divorced, Exec-managerial, Male,0,0,30, United-States, <=50K
38, Private, HS-grad,Married, Sales, Male,0,0,50, United-States, <=50K
54, Private, HS-grad,Divorced, Transport-moving, Male,0,0,40, United-States, <=50K
46, Private, 5th-6th,Divorced, Craft-repair, Female,0,2339,45, United-States, <=50K
25, Private, Some-college,Married, Craft-repair, Male,0,0,40, United-States, <=50K
46, Private, Some-college,Divorced, Sales, Female,0,0,40, United-States, <=50K
36,Government, Some-college,Married, Transport-moving, Female,0,0,40, United-States, <=50K
23, Private, HS-grad,Never-married, Other-service, Female,0,0,25, United-States, <=50K
29, Private, HS-grad,Divorced, Machine-op-inspct, Male,0,0,40, United-States, <=50K
44, Private, Some-college,Married, Adm-clerical, Female,0,2415,6, United-States, >50K
19, Private, Some-college,Never-married, Adm-clerical, Female,0,0,16, United-States, <=50K
19, Private, HS-grad,Never-married, Other-service, Female,0,0,40, United-States, <=50K
35, Private, HS-grad,Married, Other-service, Female,0,0,40, United-States, >50K
27, Private, Bachelors,Never-married, Craft-repair, Male,0,0,50, United-States, <=50K
46, Self-emp-not-inc, Assoc-acdm,Divorced, Craft-repair, Male,0,0,40, United-States, <=50K
34,Government, Bachelors,Married, Exec-managerial, Male,7688,0,45, ?, >50K
34, Private, HS-grad,Never-married, Other-service, Female,0,0,35, United-States, <=50K
44, Private, Some-college,Married, Tech-support, Male,0,0,40, United-States, <=50K
45, Private, Some-college,Divorced, Handlers-cleaners, Female,0,0,40, United-States, <=50K
20, ?, HS-grad,Never-married, ?, Female,0,0,35, United-States, <=50K
25, Private, Bachelors,Married, Exec-managerial, Male,0,0,55, United-States, >50K
52, Self-emp-inc, Bachelors,Married, Exec-managerial, Male,0,0,50, United-States, >50K
20, Private, Some-college,Never-married, Handlers-cleaners, Male,0,0,40, United-States, <=50K
28, Private, Some-college,Never-married, Other-service, Female,0,0,40, United-States, <=50K
50,Government, Bachelors,Married, Protective-serv, Male,0,0,40, United-States, >50K
34, Private, Assoc-voc,Divorced, Tech-support, Female,0,0,64, United-States, <=50K
28, Private, 7th-8th,Married, Handlers-cleaners, Male,0,2179,40, Puerto-Rico, <=50K
41, Private, Masters,Married, Exec-managerial, Male,0,1977,65, United-States, >50K
28, Private, HS-grad,Married, Adm-clerical, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, HS-grad,Married, Craft-repair, Male,0,0,25, United-States, <=50K
28, ?, Some-college,Married, ?, Female,0,1887,40, United-States, >50K
32, Private, Some-college,Married, Exec-managerial, Male,0,0,50, United-States, <=50K
41,Government, Some-college,Divorced, Other-service, Female,0,0,24, United-States, <=50K
24, Private, HS-grad,Never-married, Handlers-cleaners, Female,0,0,40, United-States, <=50K
33, Private, Some-college,Divorced, Exec-managerial, Female,0,0,40, United-States, <=50K
46, Private, Doctorate,Married, Exec-managerial, Male,15024,0,60, United-States, >50K
31,Government, Some-college,Married, Machine-op-inspct, Male,0,0,40, United-States, <=50K
35, Private, 12th,Divorced, Craft-repair, Male,0,0,50, United-States, >50K
52, Private, 1st-4th,Married, Machine-op-inspct, Male,0,0,40, Mexico, <=50K
30, Private, 11th,Never-married, Other-service, Female,0,0,19, United-States, <=50K
34,Government, 11th,Divorced, Machine-op-inspct, Male,0,0,40, United-States, <=50K
34,Government, HS-grad,Divorced, Transport-moving, Female,0,0,40, United-States, <=50K
20, Private, Some-college,Married, Sales, Male,0,0,30, United-States, <=50K
17, Private, 11th,Never-married, Handlers-cleaners, Male,2176,0,18, United-States, <=50K
32,Government, Bachelors,Married, Exec-managerial, Female,0,0,40, United-States, >50K
29, Private, HS-grad,Divorced, Farming-fishing, Male,0,0,40, United-States, <=50K
33, Private, 10th,Never-married, Craft-repair, Female,0,0,35, United-States, <=50K
25, Private, HS-grad,Married, Transport-moving, Male,0,0,60, United-States, <=50K
36,Government, Masters,Never-married, Prof-specialty, Male,0,1408,40, United-States, <=50K
23, Private, HS-grad,Never-married, Handlers-cleaners, Male,0,0,72, Dominican-Republic, <=50K
63, Self-emp-inc, HS-grad,Married, Exec-managerial, Male,0,0,40, United-States, >50K
47,Government, Masters,Married, Prof-specialty, Male,0,0,40, United-States, <=50K
80, ?, HS-grad,Divorced, ?, Male,0,0,24, United-States, <=50K
17, ?, 11th,Never-married, ?, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Bachelors,Married, Prof-specialty, Female,2174,0,40, United-States, <=50K
30, Private, Assoc-acdm,Married, Other-service, Female,0,0,25, United-States, >50K
27, Private, Some-college,Never-married, Craft-repair, Male,0,1980,40, Philippines, <=50K
33, Private, Masters,Married, Prof-specialty, Male,0,0,50, United-States, >50K
34,Government, HS-grad,Never-married, Farming-fishing, Male,594,0,60, United-States, <=50K
34,Government, Some-college,Never-married, Protective-serv, Female,0,0,40, United-States, <=50K
23, Private, Some-college,Married, Adm-clerical, Male,0,0,40, United-States, <=50K
42,Government, Some-college,Married, Adm-clerical, Female,0,0,40, United-States, <=50K
29, Private, Bachelors,Never-married, Prof-specialty, Male,0,0,40, United-States, <=50K
45, Private, HS-grad,Divorced, Adm-clerical, Female,0,0,28, United-States, <=50K
24,Government, HS-grad,Never-married, Armed-Forces, Male,0,0,40, United-States, <=50K
44, Private, Some-college,Married, Prof-specialty, Male,0,0,40, United-States, >50K
27, Private, 9th,Never-married, Craft-repair, Male,0,0,40, Mexico, <=50K
20, Private, Some-college,Never-married, Sales, Male,0,0,35, United-States, <=50K
44, Private, HS-grad,Divorced, Exec-managerial, Female,0,0,40, United-States, <=50K
51, Private, HS-grad,Married, Craft-repair, Male,0,0,40, United-States, <=50K
20, Private, HS-grad,Married, Machine-op-inspct, Male,0,0,40, United-States, <=50K
17, ?, 11th,Never-married, ?, Female,0,0,5, United-States, <=50K
19, Private, HS-grad,Never-married, Machine-op-inspct, Female,0,0,40, United-States, <=50K
45, Self-emp-inc, Some-college,Married, Craft-repair, Male,0,0,55, United-States, >50K
60, Private, HS-grad,Married, Craft-repair, Male,0,0,40, United-States, >50K
42, Private, Assoc-acdm,Married, Exec-managerial, Male,0,0,40, ?, >50K
44, Self-emp-not-inc, HS-grad,Married, Sales, Female,0,0,40, United-States, >50K
40, Private, Assoc-voc,Married, Machine-op-inspct, Male,0,0,40, United-States, >50K
30, Private, HS-grad,Married, Exec-managerial, Female,0,0,40, United-States, <=50K
38, Private, Some-college,Married, Transport-moving, Male,0,0,50, United-States, <=50K
23, Private, HS-grad,Married, Transport-moving, Male,0,0,60, United-States, <=50K
32, ?, Some-college,Married, ?, Male,0,0,40, United-States, <=50K
44, Private, Assoc-acdm,Never-married, Farming-fishing, Male,0,0,40, United-States, <=50K
54,Government, HS-grad,Married, Transport-moving, Male,0,0,40, United-States, <=50K
32, Private, Bachelors,Married, Prof-specialty, Male,0,0,50, United-States, <=50K
50, Private, 1st-4th,Married, Craft-repair, Male,0,0,40, United-States, <=50K
24, Private, Bachelors,Never-married, Tech-support, Female,0,0,20, United-States, <=50K
37, Private, HS-grad,Married, Adm-clerical, Female,0,0,60, United-States, <=50K
52, Private, HS-grad,Divorced, Transport-moving, Male,0,0,40, United-States, <=50K
38, Private, Some-college,Married, Transport-moving, Male,0,0,40, United-States, <=50K
49, Private, Masters,Married, Exec-managerial, Male,0,1977,45, United-States, >50K
30, Private, Bachelors,Married, Tech-support, Female,0,0,16, United-States, >50K
60, Private, Some-college,Never-married, Prof-specialty, Male,0,0,40, United-States, >50K
22, ?, Some-college,Never-married, ?, Male,0,0,40, United-States, <=50K
35, Private, HS-grad,Never-married, Craft-repair, Male,0,0,40, United-States, <=50K
30, Private, HS-grad,Never-married, Transport-moving, Male,0,0,60, United-States, <=50K
67, Private, Assoc-voc,Divorced, Other-service, Female,0,0,24, United-States, <=50K
46, Private, Bachelors,Never-married, Craft-repair, Female,0,0,40, United-States, <=50K
17, Private, 9th,Never-married, Other-service, Male,0,0,6, United-States, <=50K
22, Private, Some-college,Never-married, Handlers-cleaners, Male,0,0,30, United-States, <=50K
27, Private, 10th,Never-married, Other-service, Male,0,0,40, United-States, <=50K
23, Private, HS-grad,Never-married, Other-service, Female,0,0,35, United-States, <=50K
33, Private, Assoc-acdm,Married, Craft-repair, Male,0,0,45, Portugal, <=50K
43, Self-emp-not-inc, Some-college,Married, Craft-repair, Male,0,0,20, United-States, <=50K
28,Government, Bachelors,Never-married, Prof-specialty, Male,0,0,20, United-States, <=50K
41, Private, HS-grad,Married, Craft-repair, Female,0,0,40, United-States, <=50K
52, ?, 12th,Never-married, ?, Male,594,0,40, United-States, <=50K
25, Private, Some-college,Married, Adm-clerical, Female,0,0,20, United-States, <=50K
63, ?, 1st-4th,Married, ?, Male,0,0,35, United-States, <=50K
59,Government, HS-grad,Married, Transport-moving, Male,0,0,45, United-States, <=50K
45,Government, Bachelors,Divorced, Prof-specialty, Female,0,0,40, United-States, <=50K
38, Private, Bachelors,Married, Sales, Male,15024,0,60, United-States, >50K
40, Private, HS-grad,Never-married, Other-service, Female,0,0,35, United-States, <=50K
46,Government, HS-grad,Divorced, Adm-clerical, Male,0,0,40, United-States, <=50K
35, Private, Assoc-acdm,Never-married, Exec-managerial, Female,0,0,60, United-States, <=50K
34, Private, HS-grad,Divorced, Prof-specialty, Female,0,0,25, United-States, <=50K
33, Private, Bachelors,Never-married, Craft-repair, Male,0,0,20, United-States, <=50K
41, Private, HS-grad,Divorced, Adm-clerical, Female,0,0,36, United-States, <=50K
20, Private, Some-college,Never-married, Machine-op-inspct, Male,0,0,40, United-States, <=50K
23, Private, 5th-6th,Never-married, Other-service, Male,0,0,40, El-Salvador, <=50K
26, Private, Some-college,Never-married, Prof-specialty, Female,0,0,35, United-States, <=50K
72, ?, HS-grad,Married, ?, Male,0,0,20, United-States, <=50K
23,Government, HS-grad,Never-married, Farming-fishing, Male,0,0,40, Poland, <=50K
62,Government, HS-grad,Married, Transport-moving, Male,0,0,40, United-States, <=50K
52, Private, Some-college,Married, Adm-clerical, Male,0,0,40, United-States, <=50K
58, Private, Some-college,Divorced, Other-service, Female,0,0,42, France, <=50K
25, Private, Bachelors,Never-married, Sales, Female,0,0,40, United-States, <=50K
24, Private, Bachelors,Never-married, Exec-managerial, Male,0,0,40, United-States, <=50K
19, Private, Some-college,Never-married, Protective-serv, Male,0,0,8, United-States, <=50K
43, Private, Some-college,Married, Exec-managerial, Male,0,0,40, United-States, <=50K
47,Government, HS-grad,Divorced, Adm-clerical, Female,0,0,40, United-States, <=50K
39, Private, HS-grad,Divorced, Other-service, Female,0,0,40, United-States, <=50K
49, Private, Assoc-voc,Married, Handlers-cleaners, Male,0,1380,42, United-States, <=50K
53, ?, 5th-6th,Divorced, ?, Female,0,0,30, United-States, <=50K
32, Private, Assoc-voc,Never-married, Craft-repair, Male,0,0,45, United-States, <=50K
34, Private, Some-college,Married, Prof-specialty, Male,0,0,50, United-States, >50K
28, Private, HS-grad,Divorced, Craft-repair, Male,0,0,45, United-States, <=50K
57, ?, Assoc-voc,Divorced, ?, Female,0,0,38, United-States, <=50K
25, Private, Some-college,Never-married, Adm-clerical, Female,0,0,20, United-States, <=50K
20, ?, Some-college,Never-married, ?, Male,0,0,24, United-States, <=50K
21, ?, Some-college,Never-married, ?, Female,0,0,35, United-States, <=50K
34, Private, Bachelors,Married, Prof-specialty, Male,0,0,50, United-States, >50K
38, Self-emp-inc, Bachelors,Married, Exec-managerial, Male,15024,0,80, United-States, >50K
50, Private, HS-grad,Married, Exec-managerial, Male,7688,0,50, United-States, >50K
24,Government, Some-college,Divorced, Handlers-cleaners, Male,0,0,50, United-States, <=50K
37,Government, Some-college,Married, Tech-support, Male,0,0,45, United-States, >50K
44, Private, Some-college,Divorced, Machine-op-inspct, Male,0,0,58, United-States, >50K
28, Private, Some-college,Married, Sales, Female,0,0,40, United-States, <=50K
42, Private, Bachelors,Married, Exec-managerial, Male,0,0,40, United-States, >50K
74, Private, Some-college,Divorced, Adm-clerical, Female,0,0,9, United-States, <=50K
38, Self-emp-not-inc, HS-grad,Married, Craft-repair, Male,0,0,50, United-States, <=50K
44, Self-emp-not-inc, Masters,Married, Prof-specialty, Male,0,0,40, United-States, <=50K
44, Private, 11th,Divorced, Machine-op-inspct, Female,0,0,46, Puerto-Rico, <=50K
26, Private, HS-grad,Never-married, Machine-op-inspct, Male,0,0,40, United-States, <=50K
36, Private, HS-grad,Married, Other-service, Male,0,0,40, United-States, <=50K
41, Private, Assoc-acdm,Married, Exec-managerial, Female,0,0,50, United-States, >50K
67, Private, Prof-school,Married, Prof-specialty, Male,20051,0,48, United-States, >50K
39,Government, 12th,Married, Tech-support, Male,0,0,50, United-States, <=50K
57, Private, 1st-4th,Divorced, Priv-house-serv, Female,0,0,30, United-States, <=50K
29, Private, Assoc-voc,Divorced, Craft-repair, Male,0,0,40, United-States, <=50K
31, Self-emp-inc, Bachelors,Never-married, Farming-fishing, Female,0,0,45, United-States, <=50K
34, ?, HS-grad,Never-married, ?, Female,0,0,40, United-States, <=50K
44, Private, Some-college,Married, Transport-moving, Male,0,0,40, United-States, <=50K
29, Private, Doctorate,Never-married, Prof-specialty, Male,0,0,40, United-States, <=50K
30, Private, Some-college,Never-married, Handlers-cleaners, Female,0,0,40, United-States, <=50K
27, Private, HS-grad,Never-married, Transport-moving, Male,0,0,40, United-States, <=50K
